id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,average_bill,remaining_contract_months,service_failure_count,average_download_speed,average_upload_speed,download_over_limit,churn,total_average_speed,,,,Number of people left
1659902,1,1,0.07,16,1.9,0,41.3,5.7,0,0,47,,,,
1659903,1,0,0.07,11,1.9,0,52.7,2.3,0,0,55,,,,
1659981,0,0,0.07,22,2.06,0,62.5,4.6,0,0,67.1,,,,
1660003,0,0,0.07,21,1.9,0,84.5,4.4,0,0,88.9,,,,
1660005,1,1,0.07,16,1.9,0,21.1,0.6,0,0,21.7,,,,
1660069,1,0,0.07,8,0.24,0,41.1,1.7,0,0,42.8,,,,
1660072,1,0,0.07,7,1.25,0,3,0.3,0,0,3.3,,,,
1660098,1,0,0.07,12,1.9,0,19.3,2.8,0,0,22.1,,,,
1660141,1,1,0.07,7,0.53,0,39.8,1.6,0,0,41.4,,,,
1660194,1,1,0.07,10,1.9,0,32,2.9,0,0,34.9,,,,
1660216,1,0,0.07,12,0.85,0,7.8,0.4,0,0,8.2,,,,
1660236,1,1,0.07,14,1.9,0,43.5,5.8,0,0,49.3,,,,
1660266,1,0,0.07,12,1.9,0,55.7,5.8,0,0,61.5,,,,
1660286,1,0,0.07,11,1.9,0,9.2,1.6,0,0,10.8,,,,
1660298,1,0,0.07,11,1.9,0,48.1,2.2,0,0,50.3,,,,
1660308,1,0,0.07,11,1.9,0,62.5,2.2,0,0,64.7,,,,
1660319,1,0,0.07,8,0,0,17.1,1.4,0,0,18.5,,,,
1660321,0,0,0.87,33,1.1,0,108,11,0,1,119,,,,
1660363,1,1,0.07,10,1.9,0,39.5,1.4,0,0,40.9,,,,
1660365,1,0,0.07,11,1.9,0,22.1,1.2,0,0,23.3,,,,
1660380,0,0,0.07,21,1.9,0,23.3,1,0,0,24.3,,,,
1660394,1,0,0.07,13,1.9,0,19.2,1,0,0,20.2,,,,
1660402,1,0,0.07,16,1.9,0,70,14.1,0,0,84.1,,,,
1660466,1,1,0.74,24,1.37,0,22.1,13.3,0,1,35.4,,,,
1660537,1,0,0.07,41,1.9,0,31.5,2.8,0,0,34.3,,,,
1660547,0,0,0.07,21,1.9,0,25,6.7,0,0,31.7,,,,
1660548,0,0,0.07,17,1.9,0,33.3,3.7,0,0,37,,,,
1660561,0,0,0.37,25,1.6,0,19.4,2,0,1,21.4,,,,
1660572,1,1,0.07,13,1.74,0,88.6,18,1,0,106.6,,,,
1660590,1,0,0.07,16,1.9,0,19,3.1,0,0,22.1,,,,
1660607,1,0,0.07,9,1.9,1,45.1,2.6,0,0,47.7,,,,
1660633,1,0,0.54,12,1.29,0,55.9,2.2,0,1,58.1,,,,
1660637,1,1,0.07,10,1.9,0,27.8,2.1,0,0,29.9,,,,
1660641,1,0,0.07,11,1.9,0,17.8,2.1,0,0,19.9,,,,
1660644,1,1,0.01,0,0,0,0,0,0,1,0,,,,
1660693,1,1,0.07,0,2.15,0,22.9,0.8,0,0,23.7,,,,
1660711,1,1,0.07,9,1.24,0,5.2,0.3,0,0,5.5,,,,
1660753,1,1,0.07,5,1.9,3,90.2,9.1,0,0,99.3,,,,
1660767,1,1,0.07,6,1.9,1,15,0.6,0,0,15.6,,,,
1660800,1,0,0.07,9,1.9,0,23.2,3.5,0,0,26.7,,,,
1660827,1,0,0.29,17,0.88,0,90.7,4.6,0,1,95.3,,,,
1660871,1,1,0.07,10,1.9,0,12.6,1,0,0,13.6,,,,
1660878,1,1,0.07,6,1.9,0,19.2,1.7,0,0,20.9,,,,
1660885,1,0,0.07,7,0.48,0,32.1,1.8,0,0,33.9,,,,
1660928,1,1,0.07,8,1.9,0,111.8,4.8,0,0,116.6,,,,
1660994,1,0,0.07,9,1.9,0,243.8,11.1,0,0,254.9,,,,
1661000,0,0,0.52,24,1.45,1,29.1,3.3,0,1,32.4,,,,
1661014,0,0,0.07,18,1.9,0,51.2,3.7,0,0,54.9,,,,
1661035,1,1,0.07,13,1.02,0,12,0.5,0,0,12.5,,,,
1661085,1,1,0.07,12,1.9,0,72.5,3.9,0,0,76.4,,,,
1661092,1,0,0.07,9,1.9,0,7.2,0.4,0,0,7.6,,,,
1661101,1,1,0.07,14,1.9,0,29.2,1.6,0,0,30.8,,,,
1661165,1,0,0.07,8,1.9,0,5.9,0.3,0,0,6.2,,,,
1661181,1,1,0.54,17,1.3,0,25.3,2.5,0,1,27.8,,,,
1661229,1,1,0.07,8,1.9,2,2.5,0.8,0,0,3.3,,,,
1661242,1,0,0.07,12,1.9,1,16.1,0.7,0,0,16.8,,,,
1661270,0,0,0.07,18,1.9,0,23.6,1,0,0,24.6,,,,
1661275,1,1,0.79,29,1.18,0,229.6,7.3,0,1,236.9,,,,
1661276,1,1,0.07,16,1.9,1,24.7,2.8,0,0,27.5,,,,
1661279,1,1,0.07,12,1.9,0,19.4,0.2,0,0,19.6,,,,
1661285,1,1,0.07,9,1.9,0,15.4,2.7,0,0,18.1,,,,
1661296,1,0,0.82,13,0.04,0,4.1,0.7,0,1,4.8,,,,
1661348,1,1,0.07,9,1.9,0,22.2,1,0,0,23.2,,,,
1661361,1,1,0.07,7,1.9,0,11.9,1.7,0,0,13.6,,,,
1661388,1,0,0.07,8,1.9,0,67.8,5.8,0,0,73.6,,,,
1661399,0,0,0.07,19,1.9,0,21.9,1.7,0,0,23.6,,,,
1661445,1,1,0.48,10,0,0,29.4,0.9,0,1,30.3,,,,
1661462,1,1,0.07,9,2.15,2,51.4,3.5,0,0,54.9,,,,
1661519,1,0,0.07,11,1.91,0,64.6,2.3,0,0,66.9,,,,
1661557,0,0,0.07,18,1.91,0,52.2,2.5,0,0,54.7,,,,
1661577,1,0,0.07,10,1.91,0,17.2,3.1,0,0,20.3,,,,
1661602,1,0,0.07,10,0.79,1,64,3.2,0,0,67.2,,,,
1661641,1,0,0.66,18,1.32,0,25.7,1.3,0,1,27,,,,
1661762,1,1,0.07,12,1.91,1,99.2,3.9,0,0,103.1,,,,
1661777,0,0,0.07,23,1.91,1,85.8,4.1,0,0,89.9,,,,
1661783,1,1,0.71,27,1.27,0,43.1,0.4,0,1,43.5,,,,
1661799,1,1,0.5,15,1.47,0,38.7,1.8,0,1,40.5,,,,
1661804,1,1,0.07,8,1.91,0,3.9,0.4,0,0,4.3,,,,
1661811,1,1,0.07,16,1.91,0,29.2,5.7,0,0,34.9,,,,
1661841,1,1,0.07,8,1.91,0,67.6,7.4,0,0,75,,,,
1661856,1,0,0.07,11,1.91,1,19.9,2.1,0,0,22,,,,
1661883,1,0,0.07,9,1.91,1,13.2,2.3,0,0,15.5,,,,
1661901,1,0,0.07,9,1.91,0,35.4,6.1,0,0,41.5,,,,
1661924,1,0,0.07,9,1.91,0,26.9,3.5,0,0,30.4,,,,
1661926,1,0,0.07,8,1.91,0,32.3,2.1,0,0,34.4,,,,
1661962,1,1,0.04,0,0,0,20,4.7,0,1,24.7,,,,
1661970,1,1,0.07,12,1.91,0,57.1,10.6,0,0,67.7,,,,
1661986,1,1,0.07,8,1.91,0,14.8,0.6,0,0,15.4,,,,
1661992,1,0,0.07,9,1.91,0,31.5,2.7,0,0,34.2,,,,
1662043,1,0,0.07,7,1.91,0,7.7,2,0,0,9.7,,,,
1662056,1,1,0.07,6,1.76,0,22.7,1.3,0,0,24,,,,
1662062,1,0,0.07,8,1.91,0,16.5,0.7,0,0,17.2,,,,
1662087,1,1,0.07,8,1.62,0,31.3,3.8,0,0,35.1,,,,
1662093,0,0,0.07,18,1.91,0,31.4,0.8,0,0,32.2,,,,
1662113,1,0,0.62,12,1.35,0,55.6,5,0,1,60.6,,,,
1662119,1,0,0.07,7,1.91,0,13.6,0.4,0,0,14,,,,
1662122,1,1,0.07,11,1.91,0,31.7,0.7,0,0,32.4,,,,
1662126,1,0,0.2,14,0,0,10.1,1,0,1,11.1,,,,
1662140,1,1,0.07,13,1.91,0,14.8,1.1,0,0,15.9,,,,
1662180,1,1,0.07,8,1.91,0,36.4,1.1,0,0,37.5,,,,
1662207,1,1,0.07,7,1.91,1,27.1,1.3,0,0,28.4,,,,
1662209,1,0,0.07,9,1.91,0,20.3,1.6,0,0,21.9,,,,
1662219,0,0,0.07,14,1.91,0,25.7,1.2,0,0,26.9,,,,
1662293,1,1,0.07,8,1.91,0,7.4,0.5,0,0,7.9,,,,
1662301,1,0,0.07,11,1.91,0,47.3,2.3,0,0,49.6,,,,
1662304,1,1,0.07,11,1.91,0,33.8,1.5,0,0,35.3,,,,
1662387,1,0,0.07,12,1.91,0,4.4,0.1,0,0,4.5,,,,
1662398,1,1,0.07,8,1.91,0,17.3,0.9,0,0,18.2,,,,
1662498,0,0,0.07,18,1.91,0,10.9,0.4,0,0,11.3,,,,
1662508,0,0,0.07,18,1.91,0,110.8,4.8,0,0,115.6,,,,
1662513,1,1,0.07,11,1.91,0,38.1,1.4,0,0,39.5,,,,
1662586,0,0,0.07,17,1.91,0,53.3,3.9,0,0,57.2,,,,
1662607,1,1,0.06,8,1.7,0,13.7,0.4,0,0,14.1,,,,
1662611,1,1,0.06,11,1.19,0,113.5,31.3,0,0,144.8,,,,
1662637,1,0,0.06,7,1.91,0,8.9,0.5,0,0,9.4,,,,
1662660,1,1,0.06,9,1.84,0,15.9,1,0,0,16.9,,,,
1662665,0,0,0.06,18,1.91,1,172.7,4.3,0,0,177,,,,
1662666,1,0,0.06,6,0.74,0,4.9,1.2,0,0,6.1,,,,
1662674,1,1,0.05,5,0,0,9.4,1,0,1,10.4,,,,
1662686,0,0,0.06,18,1.91,1,28.9,2,0,0,30.9,,,,
1662694,1,1,0.06,5,0.54,0,33,1.6,0,0,34.6,,,,
1662696,1,1,0.79,17,1.19,0,33,4.6,0,1,37.6,,,,
1662721,1,0,0.06,9,1.91,0,2.8,0.2,0,0,3,,,,
1662722,1,1,0.06,8,1.91,0,7.6,0.2,0,0,7.8,,,,
1662729,1,0,0.06,7,1.91,0,22.7,1.6,0,0,24.3,,,,
1662805,1,1,0.06,11,1.91,0,49.9,2.7,0,0,52.6,,,,
1662832,1,1,0.06,11,1.91,0,31.1,1.5,0,0,32.6,,,,
1662844,0,0,0.7,15,1.27,0,86.7,3.5,0,1,90.2,,,,
1662892,1,0,0.06,9,1.91,0,31.5,1.9,0,0,33.4,,,,
1662922,0,0,0.06,17,1.91,1,54.3,1.3,0,0,55.6,,,,
1662931,1,0,0.06,9,1.91,0,3.4,0.2,0,0,3.6,,,,
1662936,1,1,0.06,7,1.91,0,18.5,4.9,0,0,23.4,,,,
1663001,1,1,0.62,15,1.35,2,42.1,1.8,0,1,43.9,,,,
1663003,1,1,0.06,12,1.91,0,35.4,15.9,0,0,51.3,,,,
1663017,1,1,0.06,4,1.08,0,17.7,1.9,0,0,19.6,,,,
1663018,1,0,0.06,5,1.64,0,1.6,0.1,0,0,1.7,,,,
1663049,0,0,0.06,17,1.91,0,23.4,5.3,0,0,28.7,,,,
1663068,1,1,0.06,11,1.91,0,95.6,1.5,0,0,97.1,,,,
1663084,1,0,0.06,6,1.13,0,16.7,1.6,0,0,18.3,,,,
1663134,0,0,0.06,17,1.91,0,23.2,2.2,0,0,25.4,,,,
1663201,1,1,0.06,10,1.91,0,15.5,0.7,0,0,16.2,,,,
1663209,1,0,0.06,9,0.59,0,18.9,0.8,0,0,19.7,,,,
1663232,1,0,0.06,11,1.91,0,44.6,1.7,0,0,46.3,,,,
1663277,0,0,0.06,17,1.91,0,72.9,3,0,0,75.9,,,,
1663291,1,0,0.06,11,1.91,1,19.1,0.6,0,0,19.7,,,,
1663310,1,1,0.06,6,1.14,0,29.9,1.7,0,0,31.6,,,,
1663467,1,0,0.06,8,1.91,0,31.8,1.8,0,0,33.6,,,,
1663488,1,0,0.06,8,1.91,0,15,2.9,0,0,17.9,,,,
1663519,1,0,0.06,4,1.02,0,6.1,0.3,0,0,6.4,,,,
1663529,1,1,0.06,11,1.91,0,58.9,3,0,0,61.9,,,,
1663551,1,1,0.06,12,1.91,0,17.6,1.7,0,0,19.3,,,,
1663565,1,1,0.32,10,1.66,1,31.4,2,0,1,33.4,,,,
1663584,1,0,0.06,7,1.91,0,38.2,3.3,0,0,41.5,,,,
1663656,1,1,0.06,3,1.29,0,17.9,1.9,0,0,19.8,,,,
1663657,1,0,0.06,11,1.91,0,2.1,1.5,0,0,3.6,,,,
1663703,1,0,0.06,9,1.91,0,25.9,0.9,0,0,26.8,,,,
1663721,0,0,0.06,17,1.91,0,26.2,1.7,0,0,27.9,,,,
1663764,1,1,0.09,12,0,0,16.8,2.4,0,1,19.2,,,,
1663771,1,1,0.06,8,1.91,0,9.1,1.6,0,0,10.7,,,,
1663816,1,0,0.06,9,0.97,0,23.4,0.6,0,0,24,,,,
1663851,1,1,0.06,5,1.3,0,7.1,1.3,0,0,8.4,,,,
1663852,1,0,0.06,7,1.91,0,25,0.8,0,0,25.8,,,,
1663901,1,0,0.06,8,0.49,0,2.6,0.2,0,0,2.8,,,,
1663917,1,0,0.06,12,1.91,0,23.8,2,0,0,25.8,,,,
1663944,0,0,0.06,15,1.91,0,63.2,2.9,0,0,66.1,,,,
1663977,1,1,0.06,11,0.84,0,24.7,1.3,0,0,26,,,,
1663989,1,0,0.06,5,0.83,0,65,1.5,0,0,66.5,,,,
1664002,1,0,0.06,8,1.91,0,45.1,1.6,0,0,46.7,,,,
1664005,1,1,0.06,6,1.89,0,27.7,3.2,0,0,30.9,,,,
1664015,1,1,0.06,13,1.91,0,22.9,10,0,0,32.9,,,,
1664091,1,0,0.06,7,1.91,0,0.7,0.7,0,0,1.4,,,,
1664094,0,0,0.06,14,1.91,0,17.9,9.2,0,0,27.1,,,,
1664121,1,0,0.06,8,1.91,0,4.5,0.2,0,0,4.7,,,,
1664122,1,0,0.06,10,1.91,0,28.1,1.5,0,0,29.6,,,,
1664130,1,0,0.06,8,1.91,0,6.5,0.3,0,0,6.8,,,,
1664209,0,0,0.06,15,1.91,1,24.6,0.7,0,0,25.3,,,,
1664257,1,1,0.06,7,1.91,0,4.2,0.2,0,0,4.4,,,,
1664313,1,0,0.06,4,1.91,0,37.8,2.6,0,0,40.4,,,,
1664334,1,0,0.06,8,1.91,0,3.8,0.8,0,0,4.6,,,,
1664358,1,0,0.06,6,1.91,0,39.9,1.1,0,0,41,,,,
1664419,0,0,0.06,13,1.91,0,52.9,4.3,0,0,57.2,,,,
1664427,1,0,0.06,10,1.91,0,22,0.7,0,0,22.7,,,,
1664438,1,0,0.06,9,1.91,0,17.2,0.8,0,0,18,,,,
1664443,0,0,0.8,32,1.17,0,136.4,9.4,0,1,145.8,,,,
1664473,0,0,0.06,15,1.91,0,24.6,2.9,0,0,27.5,,,,
1664551,1,1,0.06,7,1.91,0,56.2,1.6,0,0,57.8,,,,
1664575,1,1,0.06,9,1.91,1,16.4,1.4,0,0,17.8,,,,
1664600,0,0,0.06,15,1.91,0,7.1,1,0,0,8.1,,,,
1664617,0,0,0.06,15,1.91,0,43.9,5.7,0,0,49.6,,,,
1664643,1,0,0.06,12,1.91,0,23.7,0.8,0,0,24.5,,,,
1664645,1,1,0.06,9,1.91,0,9.4,0.3,0,0,9.7,,,,
1664690,1,0,0.06,8,1.92,0,16.4,5.5,0,0,21.9,,,,
1664732,1,1,0.06,10,1.92,0,10.4,0.6,0,0,11,,,,
1664750,1,1,0.06,9,0.56,0,19.6,1.9,0,0,21.5,,,,
1664775,0,0,0.06,13,1.92,0,41.5,1.8,0,0,43.3,,,,
1664790,1,1,0.06,7,1.92,0,13.1,3,0,0,16.1,,,,
1664820,1,0,0.06,7,1.92,0,14.6,0.4,0,0,15,,,,
1664866,1,0,0.06,10,1.92,0,10.1,0.6,0,0,10.7,,,,
1664888,1,0,0.06,5,0.29,0,20.2,0.9,0,0,21.1,,,,
1664927,1,0,0.38,15,1.59,0,46.3,1.6,0,1,47.9,,,,
1664954,1,1,0.06,10,1.92,0,53.3,2.6,0,0,55.9,,,,
1664965,1,0,0.9,24,1.07,0,30.8,2.5,0,1,33.3,,,,
1664980,1,0,0.06,8,1.92,0,12.8,0.4,0,0,13.2,,,,
1665019,1,1,0.06,6,1.2,0,12.8,6.7,0,0,19.5,,,,
1665054,0,0,0.06,14,1.92,0,51.9,2.7,0,0,54.6,,,,
1665068,1,0,0.06,3,1.38,0,1.8,0.2,0,0,2,,,,
1665073,0,0,0.06,15,1.92,1,50.9,3.7,0,0,54.6,,,,
1665076,1,1,0.06,7,1.92,0,6.5,0.7,0,0,7.2,,,,
1665092,1,0,0.06,8,1.92,0,22.3,1.7,0,0,24,,,,
1665094,1,1,0.1,9,0,0,0,0,0,1,0,,,,
1665125,1,0,0.06,8,1.92,0,25.4,2.2,0,0,27.6,,,,
1665126,1,0,0.06,10,1.92,0,3.7,1.1,0,0,4.8,,,,
1665139,0,0,0.06,14,1.92,0,58.3,3.3,0,0,61.6,,,,
1665182,1,1,0.06,7,0.06,0,1,0.1,0,0,1.1,,,,
1665197,1,1,0.06,9,1.82,0,14.4,6.1,0,0,20.5,,,,
1665220,1,1,0.06,7,1.92,0,13.6,1.9,0,0,15.5,,,,
1665232,1,0,0.06,5,1.35,0,2.7,0.1,0,0,2.8,,,,
1665248,1,1,0.06,10,1.92,0,44.8,1,0,0,45.8,,,,
1665284,1,1,0.06,11,1.92,1,36.9,2.2,0,0,39.1,,,,
1665306,1,0,0.06,9,1.92,0,17,1.2,0,0,18.2,,,,
1665307,1,1,0.06,6,1.92,0,39.7,8.7,0,0,48.4,,,,
1665334,1,0,0.06,4,0.1,0,12.8,0.5,0,0,13.3,,,,
1665358,1,1,0.06,7,1.92,1,28.8,2.1,0,0,30.9,,,,
1665405,1,1,0.06,8,1.92,0,80.8,1.2,0,0,82,,,,
1665464,1,1,0.06,8,1.92,0,13.3,8.3,0,0,21.6,,,,
1665479,1,1,0.06,9,1.82,0,6.6,0.2,0,0,6.8,,,,
1665509,1,0,0.48,16,1.49,0,37.3,4.3,0,1,41.6,,,,
1665515,1,1,0.06,8,1.14,0,22.6,0.8,0,0,23.4,,,,
1665525,1,1,0.06,6,1.92,0,20,1.7,0,0,21.7,,,,
1665547,1,0,0.06,8,1.92,0,23,6.5,0,0,29.5,,,,
1665637,1,0,0.05,9,1.92,1,35,1.3,0,0,36.3,,,,
1665678,1,0,0.05,7,1.92,0,34.1,6.4,0,0,40.5,,,,
1665735,1,0,0.05,9,1.92,0,9.7,0.5,0,0,10.2,,,,
1665736,1,1,0.05,7,1.92,0,10.8,0.6,0,0,11.4,,,,
1665785,1,0,0.05,7,1.92,0,6.1,0.4,0,0,6.5,,,,
1665789,1,0,0.05,9,1.92,0,0.3,0.1,0,0,0.4,,,,
1665790,1,1,0.24,17,1.73,0,60.1,4.6,0,1,64.7,,,,
1665792,1,0,0.05,8,1.92,0,14.2,1.4,0,0,15.6,,,,
1665803,1,0,0.05,13,1.7,0,15.2,0.7,0,0,15.9,,,,
1665810,0,0,0.05,13,1.92,0,28.8,0.5,0,0,29.3,,,,
1665884,1,0,0.05,6,1.92,0,10.4,1.2,0,0,11.6,,,,
1665899,1,1,0.05,8,1.92,0,28,1.7,0,0,29.7,,,,
1665917,1,0,0.05,17,1.84,0,158.3,3.7,0,0,162,,,,
1665942,1,0,0.77,22,0.56,0,70.5,8.8,0,1,79.3,,,,
1665995,1,1,0.05,7,1.92,0,2,0.1,0,0,2.1,,,,
1665997,1,0,0.05,6,0.95,0,35,1.6,0,0,36.6,,,,
1666002,0,0,0.05,11,1.92,0,31.4,6.5,0,0,37.9,,,,
1666004,1,1,0.05,6,1.92,0,2,0,0,0,2,,,,
1666017,1,1,0.53,10,0.35,1,35.1,5.6,0,1,40.7,,,,
1666046,1,1,0.05,7,1.92,0,68.2,3.7,0,0,71.9,,,,
1666088,1,1,0.05,8,1.92,0,27.3,2.7,0,0,30,,,,
1666127,1,0,0.05,7,1.92,0,27.4,3.5,0,0,30.9,,,,
1666180,1,0,0.05,5,1.15,0,33.9,6.3,0,0,40.2,,,,
1666185,0,0,0.05,13,1.92,0,25.8,3.2,0,0,29,,,,
1666197,0,0,0.05,13,1.92,0,29.8,0.9,0,0,30.7,,,,
1666245,1,0,0.05,7,1.92,0,28.5,1,0,0,29.5,,,,
1666295,1,1,0.76,0,1.21,0,19.6,1.2,0,1,20.8,,,,
1666343,1,1,0.05,4,0.3,0,5.7,0.5,0,0,6.2,,,,
1666456,1,0,0.05,12,0.93,0,13.8,0.7,0,0,14.5,,,,
1666474,1,0,0.05,5,0.93,0,13.4,0.9,0,0,14.3,,,,
1666478,1,1,0.92,24,1.05,0,114.2,4.8,0,1,119,,,,
1666491,1,1,0.05,8,1.92,0,13.8,0.6,0,0,14.4,,,,
1666506,1,1,0.05,8,1.92,0,45.8,3.4,0,0,49.2,,,,
1666529,1,1,0.05,5,1.17,0,16.1,0.6,0,0,16.7,,,,
1666537,1,1,0.05,3,1.26,0,28.3,1.9,0,0,30.2,,,,
1666540,0,0,0.05,11,1.92,0,16.5,0.5,0,0,17,,,,
1666541,1,0,0.05,4,1.92,0,1.7,0.4,0,0,2.1,,,,
1666552,1,0,0.05,7,1.92,0,7.9,0.6,0,0,8.5,,,,
1666669,1,0,0.05,5,0.55,0,17.5,2,0,0,19.5,,,,
1666699,1,1,0.05,6,1.92,0,16.9,5.8,0,0,22.7,,,,
1666700,1,0,0.05,10,0.93,0,47.4,4.6,0,0,52,,,,
1666710,1,0,0.05,6,1.92,0,4.2,0.6,0,0,4.8,,,,
1666728,1,1,0.05,6,1.81,0,25.3,2.3,0,0,27.6,,,,
1666763,1,0,0.64,22,1.33,0,5.6,0.5,0,1,6.1,,,,
1666772,1,0,0.05,6,1.92,0,6.2,0.4,0,0,6.6,,,,
1666775,1,1,0.45,13,1.52,0,16.4,0.8,0,1,17.2,,,,
1666784,0,0,0.35,18,0,1,168,11.9,0,1,179.9,,,,
1666810,1,1,0.05,5,1.92,0,25.8,2.5,0,0,28.3,,,,
1666816,0,0,0.05,8,1.92,0,1.7,0.3,0,0,2,,,,
1666859,1,1,0.05,7,1.92,0,36,2.8,0,0,38.8,,,,
1666877,1,1,0.05,5,1.92,0,5.3,0.3,0,0,5.6,,,,
1666890,1,0,0.05,5,1.92,2,10,3.6,0,0,13.6,,,,
1666903,0,0,0.05,11,0.59,0,4,3.3,0,0,7.3,,,,
1666946,1,0,0.05,7,1.92,0,13.4,1,0,0,14.4,,,,
1666947,1,1,0.05,5,1.92,0,19.7,1.1,0,0,20.8,,,,
1666966,0,0,0.05,11,1.92,0,5.8,0.2,0,0,6,,,,
1666990,1,1,0.05,5,1.92,0,26,1.9,0,0,27.9,,,,
1666994,0,0,0.05,9,2.17,0,15.6,1.3,0,0,16.9,,,,
1667011,1,1,0.05,7,1.92,0,17.3,0.9,0,0,18.2,,,,
1667022,1,1,0.05,5,1.92,1,5,0.3,0,0,5.3,,,,
1667090,1,0,0.3,12,1.68,0,4.3,1.2,0,1,5.5,,,,
1667110,0,0,0.05,11,1.92,0,8.8,0.6,0,0,9.4,,,,
1667119,1,1,0.05,5,1.95,0,20.3,0.9,0,0,21.2,,,,
1667136,0,0,0.18,23,0,0,14.7,5,0,1,19.7,,,,
1667207,1,1,0.05,4,1.36,0,70,4,0,0,74,,,,
1667227,1,0,0.05,5,1.93,0,7,1.6,0,0,8.6,,,,
1667230,0,0,0.05,11,1.93,0,30.3,2.2,0,0,32.5,,,,
1667238,1,1,0.05,4,1.51,0,19.1,1,0,0,20.1,,,,
1667239,1,0,0.05,5,0.53,0,38.7,1.7,0,0,40.4,,,,
1667245,1,0,0.88,21,0,0,38.2,2.6,0,1,40.8,,,,
1667249,1,0,0.05,15,0,0,16.2,0.3,0,0,16.5,,,,
1667251,0,0,0.05,9,1.93,1,16.7,0.6,0,0,17.3,,,,
1667262,1,1,0.05,5,0.14,0,16.1,1.2,0,0,17.3,,,,
1667267,1,0,0.05,3,0.99,0,3.6,0.2,0,0,3.8,,,,
1667298,1,1,0.05,7,1.93,0,15.8,7.7,0,0,23.5,,,,
1667363,0,0,0.05,11,1.93,0,11.9,0.4,0,0,12.3,,,,
1667375,1,1,0.05,5,0.44,0,12.2,0.6,0,0,12.8,,,,
1667385,1,0,0.05,6,1.93,0,25.4,3,0,0,28.4,,,,
1667400,1,1,0.05,5,1.93,0,12.9,0.7,0,0,13.6,,,,
1667432,0,0,0.54,16,0,0,25.7,1.9,0,1,27.6,,,,
1667438,1,0,0.05,7,1.93,0,8.1,0.3,0,0,8.4,,,,
1667458,1,0,0.05,7,1.93,0,8.5,1,0,0,9.5,,,,
1667472,1,1,0.05,5,1.93,0,36.3,2.3,0,0,38.6,,,,
1667483,1,0,0.79,8,0.25,0,1.4,0.1,0,1,1.5,,,,
1667523,1,1,0.05,8,1.93,0,15.6,0.8,0,0,16.4,,,,
1667534,0,0,0.05,7,1.93,0,8.6,0.4,0,0,9,,,,
1667620,1,1,0.05,4,1.63,0,9.9,0.6,0,0,10.5,,,,
1667658,1,1,0.05,4,1.93,0,9.1,0.5,0,0,9.6,,,,
1667719,1,1,0.05,15,1.93,0,17.4,3.7,0,0,21.1,,,,
1667752,1,1,0.05,6,1.97,0,15.2,0.8,0,0,16,,,,
1667765,1,1,0.05,4,1.93,0,47.9,1.4,0,0,49.3,,,,
1667805,0,0,0.05,9,1.93,0,9.7,0.5,0,0,10.2,,,,
1667828,1,1,0.05,3,1.36,0,20.4,1.8,0,0,22.2,,,,
1667830,1,1,0.05,3,1.91,0,10.2,0.4,0,0,10.6,,,,
1667839,1,1,0.05,4,1.93,0,7.6,2,0,0,9.6,,,,
1667878,1,1,0.05,5,1.93,0,103.6,16.6,0,0,120.2,,,,
1667906,0,0,0.05,11,1.93,0,22.7,1.6,0,0,24.3,,,,
1667910,0,0,0.05,9,1.93,0,14,1.1,0,0,15.1,,,,
1667939,1,1,0.05,18,1.93,0,6.8,0.6,0,0,7.4,,,,
1667947,1,1,0.05,4,1.93,0,19.3,0.5,0,0,19.8,,,,
1667974,1,0,0.05,4,1.93,0,10.1,2.4,0,0,12.5,,,,
1667992,0,0,0.05,15,0.94,0,84.5,5.6,0,0,90.1,,,,
1668040,1,1,0.05,8,1.93,0,6.8,0.2,0,0,7,,,,
1668066,1,0,0.05,10,1.93,0,9.6,4.9,0,0,14.5,,,,
1668080,0,0,0.05,9,1.93,0,22.3,0.8,0,0,23.1,,,,
1668090,1,1,0.05,4,1.93,0,4.5,1.9,0,0,6.4,,,,
1668127,1,0,0.05,5,1.93,0,0.8,2,0,0,2.8,,,,
1668133,1,0,0.05,4,1.93,0,0,0,0,0,0,,,,
1668136,0,0,0.05,9,1.93,0,38.9,2.8,0,0,41.7,,,,
1668137,1,0,0.48,24,1.49,0,36.8,1.1,0,1,37.9,,,,
1668176,1,0,0.05,6,0.59,0,12.7,1.3,0,0,14,,,,
1668211,1,1,0.05,4,1.93,0,32.4,1.9,0,0,34.3,,,,
1668226,0,0,0.05,9,0.62,0,19.8,2.2,0,0,22,,,,
1668237,1,0,0.05,4,1.93,0,15.4,1,0,0,16.4,,,,
1668258,1,0,0.11,1,0,0,0,0,0,1,0,,,,
1668288,1,1,0.05,7,1.93,0,40.6,0.3,0,0,40.9,,,,
1668291,0,0,0.48,37,1.49,2,132.8,10.3,0,1,143.1,,,,
1668298,1,0,0.05,5,1.93,0,8,0.7,0,0,8.7,,,,
1668327,1,1,0.63,24,1.34,0,165.4,7.9,0,1,173.3,,,,
1668330,1,1,0.05,3,1.95,0,10.4,1.2,0,0,11.6,,,,
1668390,1,0,0.05,0,2.17,0,47.5,1.9,0,0,49.4,,,,
1668414,1,1,0.04,4,1.93,0,23.4,0.6,0,0,24,,,,
1668417,1,0,0.04,4,1.93,0,2.2,0.1,0,0,2.3,,,,
1668424,1,1,0.04,2,1.07,0,3.8,0.1,0,0,3.9,,,,
